cod_divipola,municipio,departamento,anio,semana_epidemiologica,evento_estandar,casos,poblacion,tasa_x_100k,so2_flux_ton_dia
52480,Nariño,Nariño,2023,39,IRA,1,22000,4.55,243.0
52480,Nariño,Nariño,2023,39,EDA,5,22000,22.73,394.1
52001,Pasto,Nariño,2023,40,IRA,46,450000,10.22,261.4
52001,Pasto,Nariño,2023,40,EDA,106,450000,23.56,467.7
52683,Sandoná,Nariño,2023,40,IRA,2,30000,6.67,404.2
52683,Sandoná,Nariño,2023,40,EDA,6,30000,20.0,221.0
52207,Consacá,Nariño,2023,40,IRA,0,14000,0.0,816.4
52207,Consacá,Nariño,2023,40,EDA,3,14000,21.43,817.9
52299,La Florida,Nariño,2023,40,IRA,1,18000,5.56,296.1
52299,La Florida,Nariño,2023,40,EDA,2,18000,11.11,711.6
52885,Yacuanquer,Nariño,2023,40,IRA,0,13000,0.0,437.0
52885,Yacuanquer,Nariño,2023,40,EDA,3,13000,23.08,733.0
52480,Nariño,Nariño,2023,40,IRA,1,22000,4.55,239.7
52480,Nariño,Nariño,2023,40,EDA,6,22000,27.27,778.7
52001,Pasto,Nariño,2023,41,IRA,53,450000,11.78,733.4
52001,Pasto,Nariño,2023,41,EDA,58,450000,12.89,653.0
52683,Sandoná,Nariño,2023,41,IRA,1,30000,3.33,498.1
52683,Sandoná,Nariño,2023,41,EDA,3,30000,10.0,344.8
52207,Consacá,Nariño,2023,41,IRA,1,14000,7.14,341.5
52207,Consacá,Nariño,2023,41,EDA,3,14000,21.43,376.4
52299,La Florida,Nariño,2023,41,IRA,1,18000,5.56,676.0
52299,La Florida,Nariño,2023,41,EDA,2,18000,11.11,656.2
52885,Yacuanquer,Nariño,2023,41,IRA,0,13000,0.0,582.6
52885,Yacuanquer,Nariño,2023,41,EDA,3,13000,23.08,239.6
52480,Nariño,Nariño,2023,41,IRA,1,22000,4.55,392.5
52480,Nariño,Nariño,2023,41,EDA,5,22000,22.73,604.8
52001,Pasto,Nariño,2023,42,IRA,30,450000,6.67,645.4
52001,Pasto,Nariño,2023,42,EDA,58,450000,12.89,471.6
52683,Sandoná,Nariño,2023,42,IRA,2,30000,6.67,774.3
52683,Sandoná,Nariño,2023,42,EDA,7,30000,23.33,782.3
52207,Consacá,Nariño,2023,42,IRA,0,14000,0.0,784.3
52207,Consacá,Nariño,2023,42,EDA,3,14000,21.43,368.7
52299,La Florida,Nariño,2023,42,IRA,1,18000,5.56,855.7
52299,La Florida,Nariño,2023,42,EDA,2,18000,11.11,423.8
52885,Yacuanquer,Nariño,2023,42,IRA,1,13000,7.69,565.0
52885,Yacuanquer,Nariño,2023,42,EDA,2,13000,15.38,544.8
52480,Nariño,Nariño,2023,42,IRA,2,22000,9.09,822.8
52480,Nariño,Nariño,2023,42,EDA,2,22000,9.09,379.3
52001,Pasto,Nariño,2023,43,IRA,57,450000,12.67,446.9
52001,Pasto,Nariño,2023,43,EDA,87,450000,19.33,328.6
52683,Sandoná,Nariño,2023,43,IRA,3,30000,10.0,459.2
52683,Sandoná,Nariño,2023,43,EDA,7,30000,23.33,381.7
52207,Consacá,Nariño,2023,43,IRA,2,14000,14.29,559.3
52207,Consacá,Nariño,2023,43,EDA,3,14000,21.43,642.7
52299,La Florida,Nariño,2023,43,IRA,2,18000,11.11,820.0
52299,La Florida,Nariño,2023,43,EDA,4,18000,22.22,243.1
52885,Yacuanquer,Nariño,2023,43,IRA,1,13000,7.69,411.1
52885,Yacuanquer,Nariño,2023,43,EDA,2,13000,15.38,824.6
52480,Nariño,Nariño,2023,43,IRA,3,22000,13.64,282.2
52480,Nariño,Nariño,2023,43,EDA,4,22000,18.18,867.1
52001,Pasto,Nariño,2023,44,IRA,71,450000,15.78,658.1
52001,Pasto,Nariño,2023,44,EDA,74,450000,16.44,393.7
52683,Sandoná,Nariño,2023,44,IRA,3,30000,10.0,894.9
52683,Sandoná,Nariño,2023,44,EDA,8,30000,26.67,454.8
52207,Consacá,Nariño,2023,44,IRA,2,14000,14.29,370.7
52207,Consacá,Nariño,2023,44,EDA,2,14000,14.29,600.3
52299,La Florida,Nariño,2023,44,IRA,3,18000,16.67,820.8
52299,La Florida,Nariño,2023,44,EDA,3,18000,16.67,712.7
52885,Yacuanquer,Nariño,2023,44,IRA,1,13000,7.69,321.6
52885,Yacuanquer,Nariño,2023,44,EDA,3,13000,23.08,898.5
52480,Nariño,Nariño,2023,44,IRA,2,22000,9.09,869.1
52480,Nariño,Nariño,2023,44,EDA,6,22000,27.27,446.7
52001,Pasto,Nariño,2023,45,IRA,78,450000,17.33,899.5
52001,Pasto,Nariño,2023,45,EDA,65,450000,14.44,456.7
52683,Sandoná,Nariño,2023,45,IRA,6,30000,20.0,744.0
52683,Sandoná,Nariño,2023,45,EDA,7,30000,23.33,851.4
52207,Consacá,Nariño,2023,45,IRA,2,14000,14.29,522.4
52207,Consacá,Nariño,2023,45,EDA,2,14000,14.29,889.1
52299,La Florida,Nariño,2023,45,IRA,3,18000,16.67,888.7
52299,La Florida,Nariño,2023,45,EDA,3,18000,16.67,780.5
52885,Yacuanquer,Nariño,2023,45,IRA,1,13000,7.69,363.5
52885,Yacuanquer,Nariño,2023,45,EDA,3,13000,23.08,663.3
52480,Nariño,Nariño,2023,45,IRA,2,22000,9.09,631.8
52480,Nariño,Nariño,2023,45,EDA,3,22000,13.64,396.8
52001,Pasto,Nariño,2023,46,IRA,98,450000,21.78,495.9
52001,Pasto,Nariño,2023,46,EDA,107,450000,23.78,579.9
52683,Sandoná,Nariño,2023,46,IRA,5,30000,16.67,671.6
52683,Sandoná,Nariño,2023,46,EDA,7,30000,23.33,506.4
52207,Consacá,Nariño,2023,46,IRA,3,14000,21.43,590.5
52207,Consacá,Nariño,2023,46,EDA,2,14000,14.29,377.0
52299,La Florida,Nariño,2023,46,IRA,2,18000,11.11,786.0
52299,La Florida,Nariño,2023,46,EDA,2,18000,11.11,431.9
52885,Yacuanquer,Nariño,2023,46,IRA,2,13000,15.38,770.2
52885,Yacuanquer,Nariño,2023,46,EDA,3,13000,23.08,781.2
52480,Nariño,Nariño,2023,46,IRA,2,22000,9.09,902.4
52480,Nariño,Nariño,2023,46,EDA,6,22000,27.27,859.5
52001,Pasto,Nariño,2023,47,IRA,96,450000,21.33,479.9
52001,Pasto,Nariño,2023,47,EDA,88,450000,19.56,423.0
52683,Sandoná,Nariño,2023,47,IRA,5,30000,16.67,273.5
52683,Sandoná,Nariño,2023,47,EDA,7,30000,23.33,520.4
52207,Consacá,Nariño,2023,47,IRA,2,14000,14.29,688.9
52207,Consacá,Nariño,2023,47,EDA,3,14000,21.43,676.0
52299,La Florida,Nariño,2023,47,IRA,3,18000,16.67,881.6
52299,La Florida,Nariño,2023,47,EDA,4,18000,22.22,622.7
52885,Yacuanquer,Nariño,2023,47,IRA,2,13000,15.38,846.1
52885,Yacuanquer,Nariño,2023,47,EDA,1,13000,7.69,969.1
52480,Nariño,Nariño,2023,47,IRA,4,22000,18.18,531.5
52480,Nariño,Nariño,2023,47,EDA,5,22000,22.73,649.7
52001,Pasto,Nariño,2023,48,IRA,109,450000,24.22,714.3
52001,Pasto,Nariño,2023,48,EDA,57,450000,12.67,462.8
52683,Sandoná,Nariño,2023,48,IRA,6,30000,20.0,472.7
52683,Sandoná,Nariño,2023,48,EDA,7,30000,23.33,588.9
52207,Consacá,Nariño,2023,48,IRA,3,14000,21.43,701.3
52207,Consacá,Nariño,2023,48,EDA,1,14000,7.14,630.1
52299,La Florida,Nariño,2023,48,IRA,3,18000,16.67,862.0
52299,La Florida,Nariño,2023,48,EDA,3,18000,16.67,782.5
52885,Yacuanquer,Nariño,2023,48,IRA,2,13000,15.38,824.1
52885,Yacuanquer,Nariño,2023,48,EDA,3,13000,23.08,762.8
52480,Nariño,Nariño,2023,48,IRA,3,22000,13.64,553.5
52480,Nariño,Nariño,2023,48,EDA,4,22000,18.18,379.6
52001,Pasto,Nariño,2023,49,IRA,128,450000,28.44,786.0
52001,Pasto,Nariño,2023,49,EDA,66,450000,14.67,592.2
52683,Sandoná,Nariño,2023,49,IRA,6,30000,20.0,770.3
52683,Sandoná,Nariño,2023,49,EDA,7,30000,23.33,849.0
52207,Consacá,Nariño,2023,49,IRA,4,14000,28.57,343.3
52207,Consacá,Nariño,2023,49,EDA,1,14000,7.14,588.2
52299,La Florida,Nariño,2023,49,IRA,4,18000,22.22,644.1
52299,La Florida,Nariño,2023,49,EDA,3,18000,16.67,845.0
52885,Yacuanquer,Nariño,2023,49,IRA,3,13000,23.08,964.2
52885,Yacuanquer,Nariño,2023,49,EDA,2,13000,15.38,536.5
52480,Nariño,Nariño,2023,49,IRA,7,22000,31.82,936.0
52480,Nariño,Nariño,2023,49,EDA,4,22000,18.18,746.1
52001,Pasto,Nariño,2023,50,IRA,94,450000,20.89,914.1
52001,Pasto,Nariño,2023,50,EDA,62,450000,13.78,794.9
52683,Sandoná,Nariño,2023,50,IRA,8,30000,26.67,488.8
52683,Sandoná,Nariño,2023,50,EDA,6,30000,20.0,592.8
52207,Consacá,Nariño,2023,50,IRA,4,14000,28.57,342.9
52207,Consacá,Nariño,2023,50,EDA,1,14000,7.14,407.7
52299,La Florida,Nariño,2023,50,IRA,5,18000,27.78,445.9
52299,La Florida,Nariño,2023,50,EDA,3,18000,16.67,904.0
52885,Yacuanquer,Nariño,2023,50,IRA,3,13000,23.08,257.8
52885,Yacuanquer,Nariño,2023,50,EDA,3,13000,23.08,434.4
52480,Nariño,Nariño,2023,50,IRA,6,22000,27.27,615.2
52480,Nariño,Nariño,2023,50,EDA,3,22000,13.64,313.9
52001,Pasto,Nariño,2023,51,IRA,154,450000,34.22,443.8
52001,Pasto,Nariño,2023,51,EDA,83,450000,18.44,731.8
52683,Sandoná,Nariño,2023,51,IRA,9,30000,30.0,889.5
52683,Sandoná,Nariño,2023,51,EDA,3,30000,10.0,369.8
52207,Consacá,Nariño,2023,51,IRA,4,14000,28.57,284.1
52207,Consacá,Nariño,2023,51,EDA,3,14000,21.43,768.0
52299,La Florida,Nariño,2023,51,IRA,7,18000,38.89,485.1
52299,La Florida,Nariño,2023,51,EDA,4,18000,22.22,293.6
52885,Yacuanquer,Nariño,2023,51,IRA,3,13000,23.08,392.8
52885,Yacuanquer,Nariño,2023,51,EDA,2,13000,15.38,725.1
52480,Nariño,Nariño,2023,51,IRA,8,22000,36.36,712.7
52480,Nariño,Nariño,2023,51,EDA,4,22000,18.18,392.1
52001,Pasto,Nariño,2023,52,IRA,148,450000,32.89,705.6
52001,Pasto,Nariño,2023,52,EDA,103,450000,22.89,329.8
52683,Sandoná,Nariño,2023,52,IRA,8,30000,26.67,542.9
52683,Sandoná,Nariño,2023,52,EDA,4,30000,13.33,310.2
52207,Consacá,Nariño,2023,52,IRA,4,14000,28.57,683.6
52207,Consacá,Nariño,2023,52,EDA,1,14000,7.14,361.9
52299,La Florida,Nariño,2023,52,IRA,7,18000,38.89,470.1
52299,La Florida,Nariño,2023,52,EDA,3,18000,16.67,663.6
52885,Yacuanquer,Nariño,2023,52,IRA,5,13000,38.46,731.2
52885,Yacuanquer,Nariño,2023,52,EDA,1,13000,7.69,822.2
52480,Nariño,Nariño,2023,52,IRA,8,22000,36.36,1021.4
52480,Nariño,Nariño,2023,52,EDA,3,22000,13.64,790.5
52001,Pasto,Nariño,2024,1,IRA,221,450000,49.11,781.9
52001,Pasto,Nariño,2024,1,EDA,60,450000,13.33,558.2
52683,Sandoná,Nariño,2024,1,IRA,9,30000,30.0,508.8
52683,Sandoná,Nariño,2024,1,EDA,6,30000,20.0,407.2
52207,Consacá,Nariño,2024,1,IRA,3,14000,21.43,530.9
52207,Consacá,Nariño,2024,1,EDA,2,14000,14.29,571.9
52299,La Florida,Nariño,2024,1,IRA,6,18000,33.33,304.1
52299,La Florida,Nariño,2024,1,EDA,3,18000,16.67,617.3
52885,Yacuanquer,Nariño,2024,1,IRA,6,13000,46.15,198.4
52885,Yacuanquer,Nariño,2024,1,EDA,1,13000,7.69,568.1
52480,Nariño,Nariño,2024,1,IRA,5,22000,22.73,700.0
52480,Nariño,Nariño,2024,1,EDA,4,22000,18.18,789.4
52001,Pasto,Nariño,2024,2,IRA,162,450000,36.0,383.3
52001,Pasto,Nariño,2024,2,EDA,71,450000,15.78,557.8
52683,Sandoná,Nariño,2024,2,IRA,7,30000,23.33,307.1
52683,Sandoná,Nariño,2024,2,EDA,3,30000,10.0,645.6
52207,Consacá,Nariño,2024,2,IRA,4,14000,28.57,482.7
52207,Consacá,Nariño,2024,2,EDA,1,14000,7.14,195.0
52299,La Florida,Nariño,2024,2,IRA,8,18000,44.44,387.7
52299,La Florida,Nariño,2024,2,EDA,3,18000,16.67,545.5
52885,Yacuanquer,Nariño,2024,2,IRA,3,13000,23.08,292.4
52885,Yacuanquer,Nariño,2024,2,EDA,1,13000,7.69,385.7
52480,Nariño,Nariño,2024,2,IRA,9,22000,40.91,717.9
52480,Nariño,Nariño,2024,2,EDA,4,22000,18.18,562.5
52001,Pasto,Nariño,2024,3,IRA,180,450000,40.0,534.9
52001,Pasto,Nariño,2024,3,EDA,84,450000,18.67,484.7
52683,Sandoná,Nariño,2024,3,IRA,10,30000,33.33,622.3
52683,Sandoná,Nariño,2024,3,EDA,3,30000,10.0,599.2
52207,Consacá,Nariño,2024,3,IRA,7,14000,50.0,352.3
52207,Consacá,Nariño,2024,3,EDA,2,14000,14.29,361.3
52299,La Florida,Nariño,2024,3,IRA,7,18000,38.89,301.6
52299,La Florida,Nariño,2024,3,EDA,2,18000,11.11,630.9
52885,Yacuanquer,Nariño,2024,3,IRA,6,13000,46.15,382.6
52885,Yacuanquer,Nariño,2024,3,EDA,2,13000,15.38,341.8
52480,Nariño,Nariño,2024,3,IRA,5,22000,22.73,733.4
52480,Nariño,Nariño,2024,3,EDA,3,22000,13.64,654.8
52001,Pasto,Nariño,2024,4,IRA,202,450000,44.89,390.1
52001,Pasto,Nariño,2024,4,EDA,64,450000,14.22,646.5
52683,Sandoná,Nariño,2024,4,IRA,15,30000,50.0,560.5
52683,Sandoná,Nariño,2024,4,EDA,3,30000,10.0,197.0
52207,Consacá,Nariño,2024,4,IRA,5,14000,35.71,448.1
52207,Consacá,Nariño,2024,4,EDA,1,14000,7.14,423.8
52299,La Florida,Nariño,2024,4,IRA,10,18000,55.56,296.5
52299,La Florida,Nariño,2024,4,EDA,2,18000,11.11,240.5
52885,Yacuanquer,Nariño,2024,4,IRA,6,13000,46.15,599.7
52885,Yacuanquer,Nariño,2024,4,EDA,2,13000,15.38,419.4
52480,Nariño,Nariño,2024,4,IRA,5,22000,22.73,440.4
52480,Nariño,Nariño,2024,4,EDA,2,22000,9.09,282.5
52001,Pasto,Nariño,2024,5,IRA,266,450000,59.11,557.5
52001,Pasto,Nariño,2024,5,EDA,56,450000,12.44,580.0
52683,Sandoná,Nariño,2024,5,IRA,9,30000,30.0,630.3
52683,Sandoná,Nariño,2024,5,EDA,4,30000,13.33,665.0
52207,Consacá,Nariño,2024,5,IRA,7,14000,50.0,243.8
52207,Consacá,Nariño,2024,5,EDA,2,14000,14.29,414.6
52299,La Florida,Nariño,2024,5,IRA,9,18000,50.0,447.6
52299,La Florida,Nariño,2024,5,EDA,1,18000,5.56,662.0
52885,Yacuanquer,Nariño,2024,5,IRA,6,13000,46.15,485.2
52885,Yacuanquer,Nariño,2024,5,EDA,1,13000,7.69,418.6
52480,Nariño,Nariño,2024,5,IRA,6,22000,27.27,446.6
52480,Nariño,Nariño,2024,5,EDA,3,22000,13.64,337.8
52001,Pasto,Nariño,2024,6,IRA,217,450000,48.22,327.4
52001,Pasto,Nariño,2024,6,EDA,67,450000,14.89,331.8
52683,Sandoná,Nariño,2024,6,IRA,10,30000,33.33,309.4
52683,Sandoná,Nariño,2024,6,EDA,2,30000,6.67,392.8
52207,Consacá,Nariño,2024,6,IRA,4,14000,28.57,244.8
52207,Consacá,Nariño,2024,6,EDA,1,14000,7.14,176.8
52299,La Florida,Nariño,2024,6,IRA,9,18000,50.0,429.8
52299,La Florida,Nariño,2024,6,EDA,1,18000,5.56,346.7
52885,Yacuanquer,Nariño,2024,6,IRA,5,13000,38.46,240.9
52885,Yacuanquer,Nariño,2024,6,EDA,1,13000,7.69,312.7
52480,Nariño,Nariño,2024,6,IRA,7,22000,31.82,205.2
52480,Nariño,Nariño,2024,6,EDA,2,22000,9.09,340.9
52001,Pasto,Nariño,2024,7,IRA,200,450000,44.44,228.1
52001,Pasto,Nariño,2024,7,EDA,46,450000,10.22,496.6
52683,Sandoná,Nariño,2024,7,IRA,9,30000,30.0,190.6
52683,Sandoná,Nariño,2024,7,EDA,2,30000,6.67,252.2
52207,Consacá,Nariño,2024,7,IRA,7,14000,50.0,455.9
52207,Consacá,Nariño,2024,7,EDA,1,14000,7.14,508.4
52299,La Florida,Nariño,2024,7,IRA,9,18000,50.0,317.9
52299,La Florida,Nariño,2024,7,EDA,2,18000,11.11,515.0
52885,Yacuanquer,Nariño,2024,7,IRA,6,13000,46.15,426.7
52885,Yacuanquer,Nariño,2024,7,EDA,1,13000,7.69,536.1
52480,Nariño,Nariño,2024,7,IRA,9,22000,40.91,229.0
52480,Nariño,Nariño,2024,7,EDA,2,22000,9.09,616.8
52001,Pasto,Nariño,2024,8,IRA,207,450000,46.0,377.4
52001,Pasto,Nariño,2024,8,EDA,49,450000,10.89,499.2
52683,Sandoná,Nariño,2024,8,IRA,13,30000,43.33,270.3
52683,Sandoná,Nariño,2024,8,EDA,2,30000,6.67,571.4
52207,Consacá,Nariño,2024,8,IRA,7,14000,50.0,596.2
52207,Consacá,Nariño,2024,8,EDA,1,14000,7.14,494.2
52299,La Florida,Nariño,2024,8,IRA,9,18000,50.0,536.8
52299,La Florida,Nariño,2024,8,EDA,2,18000,11.11,376.3
52885,Yacuanquer,Nariño,2024,8,IRA,3,13000,23.08,386.9
52885,Yacuanquer,Nariño,2024,8,EDA,1,13000,7.69,380.1
52480,Nariño,Nariño,2024,8,IRA,7,22000,31.82,526.9
52480,Nariño,Nariño,2024,8,EDA,2,22000,9.09,220.4
52001,Pasto,Nariño,2024,9,IRA,146,450000,32.44,536.0
52001,Pasto,Nariño,2024,9,EDA,48,450000,10.67,307.0
52683,Sandoná,Nariño,2024,9,IRA,16,30000,53.33,524.3
52683,Sandoná,Nariño,2024,9,EDA,2,30000,6.67,341.9
52207,Consacá,Nariño,2024,9,IRA,6,14000,42.86,444.4
52207,Consacá,Nariño,2024,9,EDA,1,14000,7.14,608.9
52299,La Florida,Nariño,2024,9,IRA,7,18000,38.89,313.9
52299,La Florida,Nariño,2024,9,EDA,1,18000,5.56,430.5
52885,Yacuanquer,Nariño,2024,9,IRA,7,13000,53.85,358.0
52885,Yacuanquer,Nariño,2024,9,EDA,1,13000,7.69,408.9
52480,Nariño,Nariño,2024,9,IRA,8,22000,36.36,463.9
52480,Nariño,Nariño,2024,9,EDA,1,22000,4.55,588.8
52001,Pasto,Nariño,2024,10,IRA,228,450000,50.67,372.6
52001,Pasto,Nariño,2024,10,EDA,38,450000,8.44,361.9
52683,Sandoná,Nariño,2024,10,IRA,15,30000,50.0,525.1
52683,Sandoná,Nariño,2024,10,EDA,1,30000,3.33,585.9
52207,Consacá,Nariño,2024,10,IRA,4,14000,28.57,200.9
52207,Consacá,Nariño,2024,10,EDA,1,14000,7.14,502.0
52299,La Florida,Nariño,2024,10,IRA,7,18000,38.89,376.1
52299,La Florida,Nariño,2024,10,EDA,1,18000,5.56,192.6
52885,Yacuanquer,Nariño,2024,10,IRA,7,13000,53.85,554.7
52885,Yacuanquer,Nariño,2024,10,EDA,1,13000,7.69,440.6
52480,Nariño,Nariño,2024,10,IRA,6,22000,27.27,218.2
52480,Nariño,Nariño,2024,10,EDA,1,22000,4.55,392.9
52001,Pasto,Nariño,2024,11,IRA,196,450000,43.56,405.2
52001,Pasto,Nariño,2024,11,EDA,25,450000,5.56,451.2
52683,Sandoná,Nariño,2024,11,IRA,12,30000,40.0,401.8
52683,Sandoná,Nariño,2024,11,EDA,2,30000,6.67,283.6
52207,Consacá,Nariño,2024,11,IRA,9,14000,64.29,341.5
52207,Consacá,Nariño,2024,11,EDA,1,14000,7.14,301.3
52299,La Florida,Nariño,2024,11,IRA,5,18000,27.78,151.8
52299,La Florida,Nariño,2024,11,EDA,1,18000,5.56,327.9
52885,Yacuanquer,Nariño,2024,11,IRA,4,13000,30.77,279.0
52885,Yacuanquer,Nariño,2024,11,EDA,0,13000,0.0,392.2
52480,Nariño,Nariño,2024,11,IRA,6,22000,27.27,460.9
52480,Nariño,Nariño,2024,11,EDA,2,22000,9.09,307.9
52001,Pasto,Nariño,2024,12,IRA,274,450000,60.89,523.2
52001,Pasto,Nariño,2024,12,EDA,23,450000,5.11,451.8
52683,Sandoná,Nariño,2024,12,IRA,13,30000,43.33,284.2
52683,Sandoná,Nariño,2024,12,EDA,1,30000,3.33,311.9
52207,Consacá,Nariño,2024,12,IRA,6,14000,42.86,434.5
52207,Consacá,Nariño,2024,12,EDA,0,14000,0.0,227.6
52299,La Florida,Nariño,2024,12,IRA,7,18000,38.89,548.8
52299,La Florida,Nariño,2024,12,EDA,1,18000,5.56,212.7
52885,Yacuanquer,Nariño,2024,12,IRA,8,13000,61.54,437.8
52885,Yacuanquer,Nariño,2024,12,EDA,0,13000,0.0,176.7
52480,Nariño,Nariño,2024,12,IRA,6,22000,27.27,460.2
52480,Nariño,Nariño,2024,12,EDA,1,22000,4.55,336.0
52001,Pasto,Nariño,2024,13,IRA,292,450000,64.89,179.6
52001,Pasto,Nariño,2024,13,EDA,31,450000,6.89,321.9
52683,Sandoná,Nariño,2024,13,IRA,13,30000,43.33,482.2
52683,Sandoná,Nariño,2024,13,EDA,2,30000,6.67,326.1
52207,Consacá,Nariño,2024,13,IRA,4,14000,28.57,362.1
52207,Consacá,Nariño,2024,13,EDA,0,14000,0.0,336.6
52299,La Florida,Nariño,2024,13,IRA,7,18000,38.89,223.0
52299,La Florida,Nariño,2024,13,EDA,1,18000,5.56,391.5
52885,Yacuanquer,Nariño,2024,13,IRA,7,13000,53.85,244.9
52885,Yacuanquer,Nariño,2024,13,EDA,0,13000,0.0,319.7
52480,Nariño,Nariño,2024,13,IRA,10,22000,45.45,300.9
52480,Nariño,Nariño,2024,13,EDA,1,22000,4.55,387.3
52001,Pasto,Nariño,2024,14,IRA,238,450000,52.89,189.6
52001,Pasto,Nariño,2024,14,EDA,25,450000,5.56,434.8
52683,Sandoná,Nariño,2024,14,IRA,9,30000,30.0,452.1
52683,Sandoná,Nariño,2024,14,EDA,2,30000,6.67,559.3
52207,Consacá,Nariño,2024,14,IRA,7,14000,50.0,339.0
52207,Consacá,Nariño,2024,14,EDA,0,14000,0.0,519.5
52299,La Florida,Nariño,2024,14,IRA,5,18000,27.78,342.2
52299,La Florida,Nariño,2024,14,EDA,1,18000,5.56,549.5
52885,Yacuanquer,Nariño,2024,14,IRA,3,13000,23.08,410.7
52885,Yacuanquer,Nariño,2024,14,EDA,0,13000,0.0,274.3
52480,Nariño,Nariño,2024,14,IRA,6,22000,27.27,287.5
52480,Nariño,Nariño,2024,14,EDA,1,22000,4.55,340.7
52001,Pasto,Nariño,2024,15,IRA,201,450000,44.67,338.3
52001,Pasto,Nariño,2024,15,EDA,29,450000,6.44,318.0
52683,Sandoná,Nariño,2024,15,IRA,18,30000,60.0,476.9
52683,Sandoná,Nariño,2024,15,EDA,1,30000,3.33,155.4
52207,Consacá,Nariño,2024,15,IRA,8,14000,57.14,456.4
52207,Consacá,Nariño,2024,15,EDA,0,14000,0.0,378.1
52299,La Florida,Nariño,2024,15,IRA,5,18000,27.78,339.9
52299,La Florida,Nariño,2024,15,EDA,0,18000,0.0,162.3
52885,Yacuanquer,Nariño,2024,15,IRA,8,13000,61.54,481.4
52885,Yacuanquer,Nariño,2024,15,EDA,0,13000,0.0,261.4
52480,Nariño,Nariño,2024,15,IRA,6,22000,27.27,353.6
52480,Nariño,Nariño,2024,15,EDA,1,22000,4.55,257.6
52001,Pasto,Nariño,2024,16,IRA,135,450000,30.0,258.1
52001,Pasto,Nariño,2024,16,EDA,31,450000,6.89,146.0
52683,Sandoná,Nariño,2024,16,IRA,8,30000,26.67,213.4
52683,Sandoná,Nariño,2024,16,EDA,1,30000,3.33,203.5
52207,Consacá,Nariño,2024,16,IRA,5,14000,35.71,479.4
52207,Consacá,Nariño,2024,16,EDA,0,14000,0.0,434.4
52299,La Florida,Nariño,2024,16,IRA,7,18000,38.89,475.8
52299,La Florida,Nariño,2024,16,EDA,1,18000,5.56,284.0
52885,Yacuanquer,Nariño,2024,16,IRA,3,13000,23.08,201.0
52885,Yacuanquer,Nariño,2024,16,EDA,0,13000,0.0,204.8
52480,Nariño,Nariño,2024,16,IRA,9,22000,40.91,557.4
52480,Nariño,Nariño,2024,16,EDA,1,22000,4.55,240.0
52001,Pasto,Nariño,2024,17,IRA,174,450000,38.67,408.2
52001,Pasto,Nariño,2024,17,EDA,18,450000,4.0,448.9
52683,Sandoná,Nariño,2024,17,IRA,10,30000,33.33,410.2
52683,Sandoná,Nariño,2024,17,EDA,1,30000,3.33,188.9
52207,Consacá,Nariño,2024,17,IRA,4,14000,28.57,307.8
52207,Consacá,Nariño,2024,17,EDA,0,14000,0.0,453.9
52299,La Florida,Nariño,2024,17,IRA,8,18000,44.44,364.1
52299,La Florida,Nariño,2024,17,EDA,0,18000,0.0,436.8
52885,Yacuanquer,Nariño,2024,17,IRA,5,13000,38.46,201.2
52885,Yacuanquer,Nariño,2024,17,EDA,0,13000,0.0,145.1
52480,Nariño,Nariño,2024,17,IRA,12,22000,54.55,328.9
52480,Nariño,Nariño,2024,17,EDA,1,22000,4.55,544.5
52001,Pasto,Nariño,2024,18,IRA,200,450000,44.44,158.2
52001,Pasto,Nariño,2024,18,EDA,32,450000,7.11,410.3
52683,Sandoná,Nariño,2024,18,IRA,15,30000,50.0,323.4
52683,Sandoná,Nariño,2024,18,EDA,2,30000,6.67,503.6
52207,Consacá,Nariño,2024,18,IRA,4,14000,28.57,253.8
52207,Consacá,Nariño,2024,18,EDA,0,14000,0.0,417.4
52299,La Florida,Nariño,2024,18,IRA,6,18000,33.33,467.6
52299,La Florida,Nariño,2024,18,EDA,1,18000,5.56,451.2
52885,Yacuanquer,Nariño,2024,18,IRA,5,13000,38.46,223.3
52885,Yacuanquer,Nariño,2024,18,EDA,0,13000,0.0,432.6
52480,Nariño,Nariño,2024,18,IRA,6,22000,27.27,372.3
52480,Nariño,Nariño,2024,18,EDA,1,22000,4.55,492.4
52001,Pasto,Nariño,2024,19,IRA,100,450000,22.22,183.9
52001,Pasto,Nariño,2024,19,EDA,17,450000,3.78,332.4
52683,Sandoná,Nariño,2024,19,IRA,8,30000,26.67,263.0
52683,Sandoná,Nariño,2024,19,EDA,1,30000,3.33,152.3
52207,Consacá,Nariño,2024,19,IRA,3,14000,21.43,542.5
52207,Consacá,Nariño,2024,19,EDA,0,14000,0.0,498.6
52299,La Florida,Nariño,2024,19,IRA,8,18000,44.44,414.4
52299,La Florida,Nariño,2024,19,EDA,1,18000,5.56,193.4
52885,Yacuanquer,Nariño,2024,19,IRA,6,13000,46.15,197.6
52885,Yacuanquer,Nariño,2024,19,EDA,0,13000,0.0,526.1
52480,Nariño,Nariño,2024,19,IRA,8,22000,36.36,554.7
52480,Nariño,Nariño,2024,19,EDA,1,22000,4.55,438.9
52001,Pasto,Nariño,2024,20,IRA,123,450000,27.33,345.9
52001,Pasto,Nariño,2024,20,EDA,35,450000,7.78,420.2
52683,Sandoná,Nariño,2024,20,IRA,13,30000,43.33,263.5
52683,Sandoná,Nariño,2024,20,EDA,1,30000,3.33,534.6
